ID_1 ID_2 missing oldID newID Country EthnicGp Sex Family Relationship Father Mother
SC_GMMAN5482241 SC_GMMAN5482241 0.000294811 9255970092_R07C01 SC_GMMAN5482241 Gambia MANDINKA 0 GZ0295 father 0 0
SC_GMMAN5482242 SC_GMMAN5482242 0.000294811 9255970092_R08C01 SC_GMMAN5482242 Gambia MANDINKA 0 GZ0294 mother 0 0
SC_GMWOF5428708 SC_GMWOF5428708 0.00117925 9255970101_R03C01 SC_GMWOF5428708 Gambia WOLLOF 0 GZ0219 child 9248223060_R02C01 9255970101_R06C01
SC_GMWOF5428713 SC_GMWOF5428713 0.000884434 9255970101_R04C01 SC_GMWOF5428713 Gambia WOLLOF 0 GZ0241 mother 0 0
SC_GMWOF5428715 SC_GMWOF5428715 0.000589623 9255970101_R05C01 SC_GMWOF5428715 Gambia WOLLOF 0 GZ0215 mother 0 0
SC_GMWOF5428716 SC_GMWOF5428716 0 9255970101_R06C01 SC_GMWOF5428716 Gambia WOLLOF 0 GZ0219 mother 0 0
SC_GMWOF5428721 SC_GMWOF5428721 0.000884434 9255970101_R07C01 SC_GMWOF5428721 Gambia WOLLOF 0 GZ0241 father 0 0
SC_GMWOF5428723 SC_GMWOF5428723 0.000294811 9255970101_R08C01 SC_GMWOF5428723 Gambia WOLLOF 0 GZ0215 father 0 0
SC_GMWOF5428729 SC_GMWOF5428729 0.0120873 9255970117_R01C01 SC_GMWOF5428729 Gambia WOLLOF 0 GZ0242 child 9255970117_R03C01 9255970117_R02C01
SC_GMWOF5428737 SC_GMWOF5428737 0.00176887 9255970117_R02C01 SC_GMWOF5428737 Gambia WOLLOF 0 GZ0242 mother 0 0
SC_GMWOF5428745 SC_GMWOF5428745 0.00294811 9255970117_R03C01 SC_GMWOF5428745 Gambia WOLLOF 0 GZ0242 father 0 0
SC_GMWOF5428786 SC_GMWOF5428786 0.00235849 9255970117_R04C01 SC_GMWOF5428786 Gambia WOLLOF 0 GZ0244 child 9255970134_R08C01 9255970134_R02C01
SC_GMWOF5428787 SC_GMWOF5428787 0.000589623 9255970117_R05C01 SC_GMWOF5428787 Gambia WOLLOF 0 GZ0248 child 0 9255970134_R03C01
SC_GMWOF5428788 SC_GMWOF5428788 0.000294811 9255970117_R06C01 SC_GMWOF5428788 Gambia WOLLOF 0 GZ0253 child 9248223060_R07C01 9255970134_R04C01
SC_GMWOF5428789 SC_GMWOF5428789 0.00206368 9255970117_R07C01 SC_GMWOF5428789 Gambia WOLLOF 0 GZ0257 child 9248223060_R08C01 9255970134_R05C01
SC_GMWOF5428790 SC_GMWOF5428790 0.00235849 9255970117_R08C01 SC_GMWOF5428790 Gambia WOLLOF 0 GZ0262 child 9248223084_R01C01 9255970134_R06C01
SC_GMMAN5482299 SC_GMMAN5482299 0.000884434 9255970133_R01C01 SC_GMMAN5482299 Gambia MANDINKA 0 GZ0328 father 0 0
SC_GMMAN5482300 SC_GMMAN5482300 0.000294811 9255970133_R02C01 SC_GMMAN5482300 Gambia MANDINKA 0 GZ0333 father 0 0
SC_GMMAN5482301 SC_GMMAN5482301 0.000589623 9255970133_R03C01 SC_GMMAN5482301 Gambia MANDINKA 0 GZ0337 father 0 0
SC_GMMAN5482307 SC_GMMAN5482307 0.000884434 9255970133_R05C01 SC_GMMAN5482307 Gambia MANDINKA 0 GZ0330 child 9248223099_R05C01 9248223099_R03C01
SC_GMMAN5482308 SC_GMMAN5482308 0.000884434 9255970133_R06C01 SC_GMMAN5482308 Gambia MANDINKA 0 GZ0334 child 9248223099_R06C01 0
SC_GMMAN5482309 SC_GMMAN5482309 0.000294811 9255970133_R07C01 SC_GMMAN5482309 Gambia MANDINKA 0 0 unrelated 0 0
SC_GMMAN5482314 SC_GMMAN5482314 0 9255970133_R08C01 SC_GMMAN5482314 Gambia MANDINKA 0 GZ0325 mother 0 0
SC_GMWOF5428792 SC_GMWOF5428792 0.00176887 9255970134_R01C01 SC_GMWOF5428792 Gambia WOLLOF 0 GZ0270 child 9248223084_R02C01 9255970134_R07C01
SC_GMWOF5428794 SC_GMWOF5428794 0.00353774 9255970134_R02C01 SC_GMWOF5428794 Gambia WOLLOF 0 GZ0244 mother 0 0
SC_GMWOF5428795 SC_GMWOF5428795 0.00471698 9255970134_R03C01 SC_GMWOF5428795 Gambia WOLLOF 0 GZ0248 mother 0 0
SC_GMWOF5428796 SC_GMWOF5428796 0.00294811 9255970134_R04C01 SC_GMWOF5428796 Gambia WOLLOF 0 GZ0253 mother 0 0
SC_GMWOF5428797 SC_GMWOF5428797 0.0026533 9255970134_R05C01 SC_GMWOF5428797 Gambia WOLLOF 0 GZ0257 mother 0 0
SC_GMWOF5428798 SC_GMWOF5428798 0.00206368 9255970134_R06C01 SC_GMWOF5428798 Gambia WOLLOF 0 GZ0262 mother 0 0
SC_GMWOF5428800 SC_GMWOF5428800 0.00412736 9255970134_R07C01 SC_GMWOF5428800 Gambia WOLLOF 0 GZ0270 mother 0 0
SC_GMWOF5428802 SC_GMWOF5428802 0.00294811 9255970134_R08C01 SC_GMWOF5428802 Gambia WOLLOF 0 GZ0244 father 0 0
KSP036 KSP036 0 KSP036 KSP036 SouthAfrica KHOMANI 0 0 0 0 0
KSP037 KSP037 0 KSP037 KSP037 SouthAfrica KHOMANI 0 0 0 0 0
KSP038 KSP038 0 KSP038 KSP038 SouthAfrica KHOMANI 0 0 0 0 0
KSP039 KSP039 0 KSP039 KSP039 SouthAfrica KHOMANI 0 0 0 0 0
KSP040 KSP040 0 KSP040 KSP040 SouthAfrica KHOMANI 0 0 0 0 0
KSP041 KSP041 0 KSP041 KSP041 SouthAfrica KHOMANI 0 0 0 0 0
KSP042 KSP042 0 KSP042 KSP042 SouthAfrica KHOMANI 0 0 0 0 0
KSP043 KSP043 0 KSP043 KSP043 SouthAfrica KHOMANI 0 0 0 0 0
KSP044 KSP044 0 KSP044 KSP044 SouthAfrica KHOMANI 0 0 0 0 0
KSP045 KSP045 0 KSP045 KSP045 SouthAfrica KHOMANI 0 0 0 0 0
KSP046 KSP046 0 KSP046 KSP046 SouthAfrica KHOMANI 0 0 0 0 0
KSP047 KSP047 0 KSP047 KSP047 SouthAfrica KHOMANI 0 0 0 0 0
KSP048 KSP048 0 KSP048 KSP048 SouthAfrica KHOMANI 0 0 0 0 0
KSP049 KSP049 0 KSP049 KSP049 SouthAfrica KHOMANI 0 0 0 0 0
KSP050 KSP050 0 KSP050 KSP050 SouthAfrica KHOMANI 0 0 0 0 0
KSP051 KSP051 0 KSP051 KSP051 SouthAfrica KARRETJIE 0 0 0 0 0
KSP052 KSP052 0 KSP052 KSP052 SouthAfrica KARRETJIE 0 0 0 0 0
KSP053 KSP053 0 KSP053 KSP053 SouthAfrica KARRETJIE 0 0 0 0 0
KSP054 KSP054 0 KSP054 KSP054 SouthAfrica KARRETJIE 0 0 0 0 0
KSP055 KSP055 0 KSP055 KSP055 SouthAfrica KARRETJIE 0 0 0 0 0
KSP056 KSP056 0 KSP056 KSP056 SouthAfrica KARRETJIE 0 0 0 0 0
KSP057 KSP057 0 KSP057 KSP057 SouthAfrica KARRETJIE 0 0 0 0 0
KSP058 KSP058 0 KSP058 KSP058 SouthAfrica KARRETJIE 0 0 0 0 0
KSP059 KSP059 0 KSP059 KSP059 SouthAfrica KARRETJIE 0 0 0 0 0
KSP060 KSP060 0 KSP060 KSP060 SouthAfrica KARRETJIE 0 0 0 0 0
KSP061 KSP061 0 KSP061 KSP061 SouthAfrica KARRETJIE 0 0 0 0 0
KSP062 KSP062 0 KSP062 KSP062 SouthAfrica KARRETJIE 0 0 0 0 0
KSP063 KSP063 0 KSP063 KSP063 SouthAfrica KARRETJIE 0 0 0 0 0
KSP064 KSP064 0 KSP064 KSP064 SouthAfrica KARRETJIE 0 0 0 0 0
KSP065 KSP065 0 KSP065 KSP065 SouthAfrica KARRETJIE 0 0 0 0 0
KSP066 KSP066 0 KSP066 KSP066 SouthAfrica KARRETJIE 0 0 0 0 0
KSP067 KSP067 0 KSP067 KSP067 SouthAfrica KARRETJIE 0 0 0 0 0
KSP068 KSP068 0 KSP068 KSP068 SouthAfrica KARRETJIE 0 0 0 0 0
KSP069 KSP069 0 KSP069 KSP069 SouthAfrica KARRETJIE 0 0 0 0 0
KSP070 KSP070 0 KSP070 KSP070 SouthAfrica KARRETJIE 0 0 0 0 0
KSP071 KSP071 0 KSP071 KSP071 Angola KHWE 0 0 0 0 0
KSP072 KSP072 0 KSP072 KSP072 Angola KHWE 0 0 0 0 0
KSP073 KSP073 0 KSP073 KSP073 Angola KHWE 0 0 0 0 0
KSP074 KSP074 0 KSP074 KSP074 Angola KHWE 0 0 0 0 0
KSP075 KSP075 0 KSP075 KSP075 Angola KHWE 0 0 0 0 0
KSP076 KSP076 0 KSP076 KSP076 Angola KHWE 0 0 0 0 0
KSP077 KSP077 0 KSP077 KSP077 Angola KHWE 0 0 0 0 0
KSP078 KSP078 0 KSP078 KSP078 Angola KHWE 0 0 0 0 0
KSP079 KSP079 0 KSP079 KSP079 Angola KHWE 0 0 0 0 0
KSP080 KSP080 0 KSP080 KSP080 Angola KHWE 0 0 0 0 0
KSP081 KSP081 0 KSP081 KSP081 Angola KHWE 0 0 0 0 0
KSP082 KSP082 0 KSP082 KSP082 Angola KHWE 0 0 0 0 0
KSP083 KSP083 0 KSP083 KSP083 Angola KHWE 0 0 0 0 0
KSP085 KSP085 0 KSP085 KSP085 Angola KHWE 0 0 0 0 0
KSP086 KSP086 0 KSP086 KSP086 Angola KHWE 0 0 0 0 0
KSP087 KSP087 0 KSP087 KSP087 Angola KHWE 0 0 0 0 0
KSP088 KSP088 0 KSP088 KSP088 Botswana GUIGHANAKGAL 0 0 0 0 0
KSP089 KSP089 0 KSP089 KSP089 Botswana GUIGHANAKGAL 0 0 0 0 0
KSP091 KSP091 0 KSP091 KSP091 Botswana GUIGHANAKGAL 0 0 0 0 0
KSP092 KSP092 0 KSP092 KSP092 Botswana GUIGHANAKGAL 0 0 0 0 0
KSP094 KSP094 0 KSP094 KSP094 Botswana GUIGHANAKGAL 0 0 0 0 0
KSP095 KSP095 0 KSP095 KSP095 Botswana GUIGHANAKGAL 0 0 0 0 0
KSP096 KSP096 0 KSP096 KSP096 Botswana GUIGHANAKGAL 0 0 0 0 0
KSP097 KSP097 0 KSP097 KSP097 Botswana GUIGHANAKGAL 0 0 0 0 0
KSP098 KSP098 0 KSP098 KSP098 Botswana GUIGHANAKGAL 0 0 0 0 0
KSP099 KSP099 0 KSP099 KSP099 Botswana GUIGHANAKGAL 0 0 0 0 0
KSP102 KSP102 0 KSP102 KSP102 Namibia JUHOAN 0 0 0 0 0
KSP103 KSP103 0 KSP103 KSP103 Namibia JUHOAN 0 0 0 0 0
KSP104 KSP104 0 KSP104 KSP104 Namibia JUHOAN 0 0 0 0 0
KSP105 KSP105 0 KSP105 KSP105 Namibia JUHOAN 0 0 0 0 0
KSP106 KSP106 0 KSP106 KSP106 Namibia JUHOAN 0 0 0 0 0
KSP107 KSP107 0 KSP107 KSP107 Namibia JUHOAN 0 0 0 0 0
KSP108 KSP108 0 KSP108 KSP108 Namibia JUHOAN 0 0 0 0 0
KSP109 KSP109 0 KSP109 KSP109 Namibia JUHOAN 0 0 0 0 0
KSP110 KSP110 0 KSP110 KSP110 Namibia JUHOAN 0 0 0 0 0
KSP111 KSP111 0 KSP111 KSP111 Namibia JUHOAN 0 0 0 0 0
KSP112 KSP112 0 KSP112 KSP112 Namibia JUHOAN 0 0 0 0 0
KSP113 KSP113 0 KSP113 KSP113 Namibia JUHOAN 0 0 0 0 0
KSP114 KSP114 0 KSP114 KSP114 Namibia JUHOAN 0 0 0 0 0
KSP115 KSP115 0 KSP115 KSP115 Namibia JUHOAN 0 0 0 0 0
KSP116 KSP116 0 KSP116 KSP116 Namibia JUHOAN 0 0 0 0 0
KSP117 KSP117 0 KSP117 KSP117 Namibia JUHOAN 0 0 0 0 0
KSP120 KSP120 0 KSP120 KSP120 Namibia JUHOAN 0 0 0 0 0
KSP121 KSP121 0 KSP121 KSP121 Namibia JUHOAN 0 0 0 0 0
KSP122 KSP122 0 KSP122 KSP122 Namibia NAMA 0 0 0 0 0
KSP123 KSP123 0 KSP123 KSP123 Namibia NAMA 0 0 0 0 0
KSP124 KSP124 0 KSP124 KSP124 Namibia NAMA 0 0 0 0 0
KSP125 KSP125 0 KSP125 KSP125 Namibia NAMA 0 0 0 0 0
KSP126 KSP126 0 KSP126 KSP126 Namibia NAMA 0 0 0 0 0
KSP127 KSP127 0 KSP127 KSP127 Namibia NAMA 0 0 0 0 0
KSP128 KSP128 0 KSP128 KSP128 Namibia NAMA 0 0 0 0 0
KSP129 KSP129 0 KSP129 KSP129 Namibia NAMA 0 0 0 0 0
KSP130 KSP130 0 KSP130 KSP130 Namibia NAMA 0 0 0 0 0
KSP131 KSP131 0 KSP131 KSP131 Namibia NAMA 0 0 0 0 0
KSP132 KSP132 0 KSP132 KSP132 Namibia NAMA 0 0 0 0 0
KSP133 KSP133 0 KSP133 KSP133 Namibia NAMA 0 0 0 0 0
KSP134 KSP134 0 KSP134 KSP134 Namibia NAMA 0 0 0 0 0
KSP135 KSP135 0 KSP135 KSP135 Namibia NAMA 0 0 0 0 0
KSP136 KSP136 0 KSP136 KSP136 Namibia NAMA 0 0 0 0 0
KSP137 KSP137 0 KSP137 KSP137 Namibia NAMA 0 0 0 0 0
KSP138 KSP138 0 KSP138 KSP138 Namibia NAMA 0 0 0 0 0
KSP139 KSP139 0 KSP139 KSP139 Namibia NAMA 0 0 0 0 0
KSP140 KSP140 0 KSP140 KSP140 Namibia NAMA 0 0 0 0 0
KSP141 KSP141 0 KSP141 KSP141 Angola XUN 0 0 0 0 0
KSP142 KSP142 0 KSP142 KSP142 Angola XUN 0 0 0 0 0
KSP144 KSP144 0 KSP144 KSP144 Angola XUN 0 0 0 0 0
KSP145 KSP145 0 KSP145 KSP145 Angola XUN 0 0 0 0 0
KSP146 KSP146 0 KSP146 KSP146 Angola XUN 0 0 0 0 0
KSP147 KSP147 0 KSP147 KSP147 Angola XUN 0 0 0 0 0
KSP148 KSP148 0 KSP148 KSP148 Angola XUN 0 0 0 0 0
KSP149 KSP149 0 KSP149 KSP149 Angola XUN 0 0 0 0 0
KSP150 KSP150 0 KSP150 KSP150 Angola XUN 0 0 0 0 0
KSP151 KSP151 0 KSP151 KSP151 Angola XUN 0 0 0 0 0
KSP152 KSP152 0 KSP152 KSP152 Angola XUN 0 0 0 0 0
KSP153 KSP153 0 KSP153 KSP153 Angola XUN 0 0 0 0 0
KSP154 KSP154 0 KSP154 KSP154 Angola XUN 0 0 0 0 0
KSP155 KSP155 0 KSP155 KSP155 Angola XUN 0 0 0 0 0
KSP156 KSP156 0 KSP156 KSP156 Angola XUN 0 0 0 0 0
KSP157 KSP157 0 KSP157 KSP157 Angola XUN 0 0 0 0 0
KSP158 KSP158 0 KSP158 KSP158 Angola XUN 0 0 0 0 0
KSP159 KSP159 0 KSP159 KSP159 Angola XUN 0 0 0 0 0
KSP160 KSP160 0 KSP160 KSP160 Angola XUN 0 0 0 0 0
KSP165 KSP165 0 KSP165 KSP165 Angola KHWE 0 0 0 0 0
KSP166 KSP166 0 KSP166 KSP166 Namibia NAMA 0 0 0 0 0
KSP168 KSP168 0 KSP168 KSP168 SouthAfrica KHOMANI 0 0 0 0 0
KSP169 KSP169 0 KSP169 KSP169 SouthAfrica KHOMANI 0 0 0 0 0
KSP170 KSP170 0 KSP170 KSP170 SouthAfrica KHOMANI 0 0 0 0 0
KSP171 KSP171 0 KSP171 KSP171 SouthAfrica KHOMANI 0 0 0 0 0
KSP172 KSP172 0 KSP172 KSP172 SouthAfrica KHOMANI 0 0 0 0 0
KSP173 KSP173 0 KSP173 KSP173 SouthAfrica KHOMANI 0 0 0 0 0
KSP174 KSP174 0 KSP174 KSP174 SouthAfrica KHOMANI 0 0 0 0 0
KSP175 KSP175 0 KSP175 KSP175 SouthAfrica SEBANTU 0 0 0 0 0
KSP176 KSP176 0 KSP176 KSP176 SouthAfrica SEBANTU 0 0 0 0 0
KSP177 KSP177 0 KSP177 KSP177 SouthAfrica SEBANTU 0 0 0 0 0
KSP178 KSP178 0 KSP178 KSP178 SouthAfrica SEBANTU 0 0 0 0 0
KSP179 KSP179 0 KSP179 KSP179 SouthAfrica SEBANTU 0 0 0 0 0
KSP180 KSP180 0 KSP180 KSP180 SouthAfrica SEBANTU 0 0 0 0 0
KSP181 KSP181 0 KSP181 KSP181 SouthAfrica SEBANTU 0 0 0 0 0
KSP182 KSP182 0 KSP182 KSP182 SouthAfrica SEBANTU 0 0 0 0 0
KSP183 KSP183 0 KSP183 KSP183 SouthAfrica SEBANTU 0 0 0 0 0
KSP184 KSP184 0 KSP184 KSP184 SouthAfrica SEBANTU 0 0 0 0 0
KSP185 KSP185 0 KSP185 KSP185 SouthAfrica SEBANTU 0 0 0 0 0
KSP186 KSP186 0 KSP186 KSP186 SouthAfrica SEBANTU 0 0 0 0 0
KSP187 KSP187 0 KSP187 KSP187 SouthAfrica SEBANTU 0 0 0 0 0
KSP188 KSP188 0 KSP188 KSP188 SouthAfrica SEBANTU 0 0 0 0 0
KSP189 KSP189 0 KSP189 KSP189 SouthAfrica SEBANTU 0 0 0 0 0
KSP190 KSP190 0 KSP190 KSP190 SouthAfrica SEBANTU 0 0 0 0 0
KSP191 KSP191 0 KSP191 KSP191 SouthAfrica SEBANTU 0 0 0 0 0
KSP192 KSP192 0 KSP192 KSP192 SouthAfrica SEBANTU 0 0 0 0 0
KSP193 KSP193 0 KSP193 KSP193 SouthAfrica SEBANTU 0 0 0 0 0
KSP194 KSP194 0 KSP194 KSP194 SouthAfrica SEBANTU 0 0 0 0 0
KSP195 KSP195 0 KSP195 KSP195 Namibia SWBANTU 0 0 0 0 0
KSP196 KSP196 0 KSP196 KSP196 Namibia SWBANTU 0 0 0 0 0
KSP197 KSP197 0 KSP197 KSP197 Namibia SWBANTU 0 0 0 0 0
KSP198 KSP198 0 KSP198 KSP198 Namibia SWBANTU 0 0 0 0 0
KSP199 KSP199 0 KSP199 KSP199 Namibia SWBANTU 0 0 0 0 0
KSP200 KSP200 0 KSP200 KSP200 Namibia SWBANTU 0 0 0 0 0
KSP201 KSP201 0 KSP201 KSP201 Namibia SWBANTU 0 0 0 0 0
KSP202 KSP202 0 KSP202 KSP202 Namibia SWBANTU 0 0 0 0 0
KSP203 KSP203 0 KSP203 KSP203 Namibia SWBANTU 0 0 0 0 0
KSP204 KSP204 0 KSP204 KSP204 Namibia SWBANTU 0 0 0 0 0
KSP205 KSP205 0 KSP205 KSP205 Namibia SWBANTU 0 0 0 0 0
KSP206 KSP206 0 KSP206 KSP206 Namibia SWBANTU 0 0 0 0 0
KSP207 KSP207 0 KSP207 KSP207 SouthAfrica KHOMANI 0 0 0 0 0
KSP208 KSP208 0 KSP208 KSP208 SouthAfrica KHOMANI 0 0 0 0 0
KSP209 KSP209 0 KSP209 KSP209 SouthAfrica KHOMANI 0 0 0 0 0
KSP210 KSP210 0 KSP210 KSP210 SouthAfrica KHOMANI 0 0 0 0 0
KSP211 KSP211 0 KSP211 KSP211 SouthAfrica KHOMANI 0 0 0 0 0
KSP212 KSP212 0 KSP212 KSP212 SouthAfrica KHOMANI 0 0 0 0 0
KSP213 KSP213 0 KSP213 KSP213 SouthAfrica KHOMANI 0 0 0 0 0
KSP214 KSP214 0 KSP214 KSP214 SouthAfrica KHOMANI 0 0 0 0 0
KSP215 KSP215 0 KSP215 KSP215 SouthAfrica KHOMANI 0 0 0 0 0
KSP216 KSP216 0 KSP216 KSP216 SouthAfrica KHOMANI 0 0 0 0 0
KSP217 KSP217 0 KSP217 KSP217 SouthAfrica KHOMANI 0 0 0 0 0
KSP218 KSP218 0 KSP218 KSP218 SouthAfrica KHOMANI 0 0 0 0 0
KSP219 KSP219 0 KSP219 KSP219 SouthAfrica KHOMANI 0 0 0 0 0
KSP220 KSP220 0 KSP220 KSP220 SouthAfrica KHOMANI 0 0 0 0 0
KSP221 KSP221 0 KSP221 KSP221 SouthAfrica KHOMANI 0 0 0 0 0
KSP222 KSP222 0 KSP222 KSP222 SouthAfrica KHOMANI 0 0 0 0 0
KSP223 KSP223 0 KSP223 KSP223 SouthAfrica KHOMANI 0 0 0 0 0
KSP224 KSP224 0 KSP224 KSP224 Botswana GUIGHANAKGAL 0 0 0 0 0
KSP225 KSP225 0 KSP225 KSP225 Botswana GUIGHANAKGAL 0 0 0 0 0
KSP226 KSP226 0 KSP226 KSP226 Botswana GUIGHANAKGAL 0 0 0 0 0
KSP227 KSP227 0 KSP227 KSP227 Botswana GUIGHANAKGAL 0 0 0 0 0
KSP228 KSP228 0 KSP228 KSP228 Botswana GUIGHANAKGAL 0 0 0 0 0
BF16 BF16 0.0114976 BF16 BF16 SouthAfrica AMAXHOSA 0 0 0 0 0
BF34 BF34 0.0120873 BF34 BF34 SouthAfrica AMAXHOSA 0 0 0 0 0
BF23 BF23 0.0117925 BF23 BF23 SouthAfrica AMAXHOSA 0 0 0 0 0
BF9 BF9 0.0117925 BF9 BF9 SouthAfrica AMAXHOSA 0 0 0 0 0
BF2 BF2 0.0106132 BF2 BF2 SouthAfrica AMAXHOSA 0 0 0 0 0
WB498 WB498 0.010908 WB498 WB498 SouthAfrica AMAXHOSA 0 0 0 0 0
BF3 BF3 0.0112028 BF3 BF3 SouthAfrica AMAXHOSA 0 0 0 0 0
BF4 BF4 0.0112028 BF4 BF4 SouthAfrica AMAXHOSA 0 0 0 0 0
BF14 BF14 0.0112028 BF14 BF14 SouthAfrica AMAXHOSA 0 0 0 0 0
BF18 BF18 0.0117925 BF18 BF18 SouthAfrica AMAXHOSA 0 0 0 0 0
BF15 BF15 0.0117925 BF15 BF15 SouthAfrica AMAXHOSA 0 0 0 0 0
BF35 BF35 0.0114976 BF35 BF35 SouthAfrica AMAXHOSA 0 0 0 0 0
BF29 BF29 0.0120873 BF29 BF29 SouthAfrica AMAXHOSA 0 0 0 0 0
BF8 BF8 0.0112028 BF8 BF8 SouthAfrica AMAXHOSA 0 0 0 0 0
BF37 BF37 0.0114976 BF37 BF37 SouthAfrica AMAXHOSA 0 0 0 0 0
NN8 NN8 0.0129717 NN8 NN8 Namibia JUHOAN 0 0 0 0 0
NN9 NN9 0.0129717 NN9 NN9 Namibia JUHOAN 0 0 0 0 0
NB3 NB3 0.0129717 NB3 NB3 Namibia JUHOAN 0 0 0 0 0
NB10 NB10 0.0123821 NB10 NB10 Namibia JUHOAN 0 0 0 0 0
NB6 NB6 0.0129717 NB6 NB6 Namibia JUHOAN 0 0 0 0 0
NB11 NB11 0.0114976 NB11 NB11 Namibia JUHOAN 0 0 0 0 0
NB4 NB4 0.0120873 NB4 NB4 Namibia JUHOAN 0 0 0 0 0
NB5 NB5 0.0117925 NB5 NB5 Namibia JUHOAN 0 0 0 0 0
NN1 NN1 0.0112028 NN1 NN1 Namibia JUHOAN 0 0 0 0 0
NN7 NN7 0.0135613 NN7 NN7 Namibia JUHOAN 0 0 0 0 0
NN4 NN4 0.0126769 NN4 NN4 Namibia JUHOAN 0 0 0 0 0
NN3 NN3 0.0191627 NN3 NN3 Namibia JUHOAN 0 0 0 0 0
NN11 NN11 0.0129717 NN11 NN11 Namibia JUHOAN 0 0 0 0 0
MN20 MN20 0.0126769 MN20 MN20 Namibia JUHOAN 0 0 0 0 0
TK1 TK1 0.0114976 TK1 TK1 Namibia JUHOAN 0 0 0 0 0
NN12 NN12 0.0112028 NN12 NN12 Namibia JUHOAN 0 0 0 0 0
MN24 MN24 0.0106132 MN24 MN24 Namibia JUHOAN 0 0 0 0 0
NN13 NN13 0.0197524 NN13 NN13 Namibia JUHOAN 0 0 0 0 0
NN10 NN10 0.0120873 NN10 NN10 Namibia JUHOAN 0 0 0 0 0
MD6 MD6 0.0112028 MD6 MD6 Angola XUN 0 0 0 0 0
MD11 MD11 0.0123821 MD11 MD11 Angola XUN 0 0 0 0 0
MD12 MD12 0.0120873 MD12 MD12 Angola XUN 0 0 0 0 0
MD2 MD2 0.0114976 MD2 MD2 Angola XUN 0 0 0 0 0
MD10 MD10 0.0117925 MD10 MD10 Angola XUN 0 0 0 0 0
MD7 MD7 0.0114976 MD7 MD7 Angola XUN 0 0 0 0 0
TS2 TS2 0.010908 TS2 TS2 Angola XUN 0 0 0 0 0
TS3 TS3 0.0106132 TS3 TS3 Angola XUN 0 0 0 0 0
TS4 TS4 0.010908 TS4 TS4 Angola XUN 0 0 0 0 0
NF11 NF11 0.0123821 NF11 NF11 Angola XUN 0 0 0 0 0
NF9 NF9 0.0117925 NF9 NF9 Angola XUN 0 0 0 0 0
NF2 NF2 0.0132665 NF2 NF2 Angola XUN 0 0 0 0 0
NF1 NF1 0.0126769 NF1 NF1 Angola XUN 0 0 0 0 0
NF6 NF6 0.0123821 NF6 NF6 Angola XUN 0 0 0 0 0
TYGRAY17 TYGRAY17 0.00560142 TYGRAY17 TYGRAY17 Ethiopia TYGRAY 0 0 0 0 0
SUDANESE21 SUDANESE21 0.0427476 SUDANESE21 SUDANESE21 Sudan SUDANESE 0 0 0 0 0
SUDANESE17 SUDANESE17 0.0801887 SUDANESE17 SUDANESE17 Sudan SUDANESE 0 0 0 0 0
OROMO5 OROMO5 0.00943396 OROMO5 OROMO5 Ethiopia OROMO 0 0 0 0 0
WOLAYTA6 WOLAYTA6 0.040684 WOLAYTA6 WOLAYTA6 Ethiopia WOLAYTA 0 0 0 0 0
AFAR1 AFAR1 0.0144458 AFAR1 AFAR1 Ethiopia AFAR 0 0 0 0 0
AFAR3 AFAR3 0.0339033 AFAR3 AFAR3 Ethiopia AFAR 0 0 0 0 0
ESOMALI6 ESOMALI6 0.0386203 ESOMALI6 ESOMALI6 Somalia SOMALI 0 0 0 0 0
ARIBLACKSMITH15IBD ARIBLACKSMITH15IBD 0.0339033 ARIBLACKSMITH15IBD ARIBLACKSMITH15IBD Ethiopia ARI 0 0 0 0 0
GUMUZ7 GUMUZ7 0.0194575 GUMUZ7 GUMUZ7 Ethiopia GUMUZ 0 0 0 0 0
GUMUZ12 GUMUZ12 0.0271226 GUMUZ12 GUMUZ12 Ethiopia GUMUZ 0 0 0 0 0
SOMALI14 SOMALI14 0.00707547 SOMALI14 SOMALI14 Somalia SOMALI 0 0 0 0 0
ARICULTIVATOR17 ARICULTIVATOR17 0.0197524 ARICULTIVATOR17 ARICULTIVATOR17 Ethiopia ARI 0 0 0 0 0
GUMUZ1 GUMUZ1 0.0294811 GUMUZ1 GUMUZ1 Ethiopia GUMUZ 0 0 0 0 0
SOMALI9 SOMALI9 0.0309552 SOMALI9 SOMALI9 Somalia SOMALI 0 0 0 0 0
ARIBLACKSMITH9 ARIBLACKSMITH9 0.0247642 ARIBLACKSMITH9 ARIBLACKSMITH9 Ethiopia ARI 0 0 0 0 0
OROMO18 OROMO18 0.0103184 OROMO18 OROMO18 Ethiopia OROMO 0 0 0 0 0
SOMALI16 SOMALI16 0.0144458 SOMALI16 SOMALI16 Somalia SOMALI 0 0 0 0 0
ESOMALI1 ESOMALI1 0.0964033 ESOMALI1 ESOMALI1 Somalia SOMALI 0 0 0 0 0
SUDANESE2 SUDANESE2 0.00825472 SUDANESE2 SUDANESE2 Sudan SUDANESE 0 0 0 0 0
ARICULTIVATOR4 ARICULTIVATOR4 0.0182783 ARICULTIVATOR4 ARICULTIVATOR4 Ethiopia ARI 0 0 0 0 0
ARICULTIVATOR9 ARICULTIVATOR9 0.0106132 ARICULTIVATOR9 ARICULTIVATOR9 Ethiopia ARI 0 0 0 0 0
ANUAK15 ANUAK15 0.00766509 ANUAK15 ANUAK15 Ethiopia ANUAK 0 0 0 0 0
